x,y
9.475076941684359433e-01,1.891926336312348633e+00
6.407084438097144785e-01,1.294767882984684482e+00
7.503301298144322562e-01,1.526883505060425472e+00
8.451962689048772015e-01,1.708289000198192742e+00
7.377439608955561612e-01,1.454949319603379587e+00
5.096473127158299699e-01,1.003428592641981920e+00
7.253580948043107934e-01,1.451895019238124807e+00
8.141583817904702869e-01,1.619476817653804801e+00
2.482802912096637726e-02,9.222912539735014792e-02
2.850645124814868980e-01,5.713206940071062778e-01
6.034468718139787136e-01,1.233977631304135070e+00
3.496066050332647945e-01,7.010399014487868063e-01
9.909378679000413470e-01,1.960461382451518908e+00
3.893740055865667626e-01,7.695434048249586434e-01
7.746030775192929152e-01,1.524428658969762207e+00
5.391156580086963190e-01,1.072476547336542740e+00
7.915101721167687732e-01,1.562360917909395130e+00
5.017581107986435196e-01,9.864482617696632705e-01
3.267566558623649087e-01,6.555665204050861172e-01
4.082454041418978052e-01,8.186928384316418672e-01
8.640057137840674306e-01,1.754652780567012460e+00
4.337870952138712655e-01,8.603105314943516602e-01
1.816808457391708709e-01,3.532384924096652057e-01
6.598915921199657308e-01,1.352810439756487515e+00
5.693373924898145200e-01,1.159121911303877761e+00
1.932877876375288517e-01,4.046182532800543519e-01
5.126658115721860476e-01,1.052010808174310919e+00
9.568163172386798809e-01,1.910190150539999410e+00
1.574980123612962357e-01,2.880099070725302135e-01
9.053753677798942467e-01,1.777111246964671931e+00
1.317802659168031409e-01,2.966421702306762387e-01
3.426292241970164687e-01,6.974145532124124136e-01
6.574358413963884429e-01,1.326562139318640421e+00
5.741677516737693221e-01,1.167451425486851768e+00
4.089703341800783321e-01,7.800107838551346706e-01
7.837051042691545177e-02,1.218385827738141108e-01
9.578467002736626990e-01,1.912047548912539030e+00
9.780913460950991789e-01,1.943368381833940006e+00
6.653430455489861561e-02,1.471531044228469587e-01
4.475160004494731503e-01,9.069445005577616570e-01
7.530827260972527970e-02,1.555668601750317404e-01
6.340621972035301868e-01,1.266317533761053715e+00
6.772290265119242925e-01,1.350740400762951543e+00
9.336656507855829457e-01,1.859977710331762069e+00
6.669269296843942652e-01,1.345545845954869035e+00
2.761266420700229096e-01,5.584340523668366307e-01
6.585214369753277230e-01,1.293457682631429240e+00
8.538101170556440245e-01,1.719188503870882734e+00
1.469717060961928112e-01,2.880273533638421091e-01
1.740324722982474759e-01,3.181977963034613444e-01
1.431399917430898894e-01,2.679506609471553058e-01
4.795183818181832924e-01,9.546736765439748362e-01
7.448298057533399019e-01,1.498201842386030602e+00
4.822880232242654497e-02,8.725389727607565926e-02
8.710032212427575304e-01,1.741403269249648167e+00
4.382641697535881731e-01,8.909197345780812682e-01
9.823366245208375869e-01,1.962810953519565027e+00
9.438761228439886963e-01,1.883937852639042676e+00
9.017293415573275350e-01,1.820090803293142212e+00
8.950628394000857968e-01,1.833249641721766521e+00
3.560280114273320917e-01,7.231728264318896260e-01
7.157401427075333888e-01,1.438096940768620602e+00
4.451296746633067736e-01,8.999630640607283460e-01
8.015410090815895394e-01,1.602760132816174687e+00
8.618096209579674261e-01,1.725492490066759199e+00
8.440845659466602591e-01,1.677278354491493095e+00
4.041061681773642222e-01,8.245508596876994778e-01
8.276863611774045726e-01,1.624250646392615183e+00
6.688104695659999877e-01,1.341829313533646317e+00
7.942092126669478835e-01,1.594301494458741475e+00
2.884220111243772644e-01,5.795032628164142885e-01
5.516120213059115818e-01,1.101196272447279911e+00
7.435097447917494717e-01,1.475821159418740036e+00
6.393568411320268430e-01,1.315789099815317220e+00
5.202134041223998029e-01,1.032740269783220866e+00
3.273487164145276740e-01,6.732823718503699872e-01
6.559658874554139540e-01,1.298627494985340247e+00
4.946604443730939771e-01,9.603376744092736450e-01
7.911474797000037640e-01,1.597272512793329158e+00
7.001078830174856105e-01,1.379718477281106637e+00
1.114468911786383742e-01,2.300568570657731682e-01
6.565090493205678612e-01,1.284441707750993755e+00
6.633612533381110232e-01,1.324460638734808127e+00
4.555313592039100801e-02,8.506794043401680327e-02
2.968421719024153527e-01,6.010268729076567729e-01
8.348797143031104762e-01,1.673662092262756529e+00
3.789305361040179454e-01,7.491764488454161208e-01
5.465871615128062855e-01,1.106131760533694441e+00
6.390272983232987425e-01,1.262074270081327887e+00
6.889715950355569385e-01,1.374589858109265705e+00
4.801684165238414570e-01,9.973706005963358656e-01
3.419073041297656657e-01,6.881628077920467490e-01
2.596846853150853729e-01,5.144152644151984699e-01
2.990092020229058178e-01,6.165009195337705084e-01
8.884258321174187678e-01,1.781287820688124413e+00
3.167163172466820331e-01,6.265567549825843408e-01
4.281290075788914962e-01,8.268987748985382469e-01
5.169148584577499816e-01,1.026253133504311021e+00
1.117096198590625811e-01,2.436524151779449199e-01
1.835515967658273295e-01,3.146290944573050252e-01
2.655250756723297467e-01,5.475075504583420960e-01
3.115159060336080143e-01,6.567172618421706076e-01
1.381772872634716709e-01,2.748182004503288978e-01
2.105782628773917864e-01,4.022485957257557199e-01
3.871306908950000736e-01,7.679087047488581952e-01
5.523842528470714885e-01,1.118011462254619781e+00
9.289296262449566743e-01,1.832723813837572546e+00
6.622401388341496720e-01,1.313728278081432332e+00
5.018691597504507662e-01,1.025597107278566344e+00
7.361711774889223570e-02,1.472074300997720797e-01
4.303078751665087021e-01,8.887327941272059606e-01
2.677418068536130402e-01,5.466689521619712000e-01
6.821907891584299000e-01,1.346168578099753876e+00
4.368441258235100655e-02,8.928611100721359217e-02
4.245356619134943443e-02,9.653365694148602350e-02
7.330345322623280646e-01,1.492180981523479444e+00
1.170624116940160997e-01,2.695079547926861330e-01
4.190746742863757923e-01,8.462603167983043795e-01
4.492786882918279323e-01,9.302741530548193083e-01
2.963078795541090882e-01,6.019098977529532268e-01
3.646821312255762448e-01,7.563968277039155863e-01
6.859210863117471968e-01,1.386346649247191198e+00
5.912461765112516643e-01,1.156399040983111970e+00
9.290838727078165604e-02,1.893688674924113857e-01
1.014829538153716459e-01,1.882915064456918697e-01
8.884022865230960520e-01,1.794543230520338595e+00
7.979188314802595494e-01,1.609993958172465822e+00
9.513478174870619863e-01,1.927186896487425916e+00
4.968848383314710127e-01,9.775574261508873652e-01
2.080503463327265656e-01,3.972289331521408617e-01
5.765551748816206690e-01,1.145766185962497907e+00
9.533438140467029864e-01,1.916520844361633058e+00
2.149448174523941324e-01,4.255376243450251228e-01
4.726020436384208434e-01,9.298400341047847739e-01
3.637177012448248314e-01,7.314571979217726616e-01
7.351820056407550874e-01,1.466965067410994639e+00
7.941833044150021781e-01,1.606525702476657491e+00
9.355653211900311073e-01,1.883540829147738016e+00
4.910468585550674669e-01,1.016607979015362151e+00
5.840933032676700609e-01,1.134271146041647471e+00
1.664265488240985746e-01,3.346785507878641264e-01
2.176043052847467241e-01,4.108617569017341542e-01
8.476709726400758482e-01,1.708563448830071829e+00
8.513203903286531427e-01,1.712264276337915003e+00
1.499665516290925593e-01,2.929170118753636753e-01
4.072491801117389398e-01,8.229447898296018415e-01
8.620202708458324370e-02,1.759940283029230168e-01
9.722807985564934086e-01,1.912707616076699146e+00
1.288195806995507953e-01,2.627605161634141151e-01
2.678567520726851114e-01,5.176210872538417052e-01
4.955831743902607833e-01,1.035126730535206763e+00
2.906777229567996113e-01,5.725962555193390147e-01
3.817126339774890020e-02,7.801271255004052496e-02
2.043198633799799824e-01,4.057740612468911379e-01
6.404987606899124053e-01,1.291760243022775700e+00
8.808054274613753565e-01,1.779447329078647444e+00
2.809932140721481675e-01,5.806060998117715810e-01
5.655365862490661089e-01,1.141848520799184197e+00
1.406999237758069787e-01,2.880407482835083410e-01
3.357013734811225003e-01,7.010237007941660936e-01
4.989386809620923735e-01,1.048022582507578182e+00
1.168939345152384401e-01,2.110954076189898998e-01
3.170919024353513471e-02,5.005067189078961365e-02
1.574329789270537683e-01,2.992024559315987209e-01
9.177035640448508724e-01,1.838986033034943013e+00
4.210858583122204513e-01,8.293880441090987210e-01
5.807938157423345737e-01,1.174157150999348476e+00
5.163328688602015770e-01,9.988760067181581270e-01
6.917334343380421302e-02,1.482438425142158234e-01
1.048899672007479467e-01,1.968365769112712382e-01
3.844643820951010316e-02,5.753788229064582538e-02
3.996445804651642675e-01,7.838772651575391937e-01
6.438642935093825681e-01,1.291644101501973951e+00
8.504190478743376413e-01,1.689662092853454700e+00
5.276924923560522007e-01,1.023682588856505316e+00
1.333503315738704398e-01,2.097640885336688188e-01
5.457441214058084133e-01,1.098186057714739094e+00
7.772951075439297197e-01,1.562490934543180332e+00
2.147320319814529643e-01,4.466544772057637336e-01
1.580964614086444175e-01,3.360773573297249905e-01
3.553974705016273994e-01,7.184587160446297416e-01
8.710503892618959298e-01,1.753323568097697738e+00
2.637120408704736185e-01,4.840890449554186015e-01
4.703865726165246119e-01,9.453337195216395816e-01
2.548256426345474335e-01,5.092281946848231655e-01
4.140696917555306555e-01,8.322633746779384278e-01
8.025920002765536410e-01,1.621082775442227675e+00
8.351255455675954398e-01,1.681815966612434821e+00
9.228453755760069877e-01,1.841496219125019707e+00
5.349508638524936854e-01,1.039650151251364729e+00
7.942392043175058314e-01,1.582112018657138242e+00
3.685704763198482947e-01,7.599349701281241654e-01
7.689190658255933286e-01,1.568740023198468503e+00
7.388049703113814815e-01,1.476928173908197639e+00
3.687617995994618703e-02,8.609513325537732076e-02
8.711682495474124543e-01,1.766061241028479945e+00
3.370773566891512862e-01,6.778272872419508488e-01
1.430642419213223882e-01,3.181987501253284445e-01
6.497573150639601725e-02,1.401217984425986718e-01
4.135979370797718824e-01,8.157714520204422115e-01
9.824514855472755714e-01,1.980857744637174456e+00
3.505711052196210931e-01,7.221683173749414708e-01
4.660460293729673520e-02,1.106331072307245728e-01
4.989452259922315669e-01,1.012569748606052755e+00
8.563099832273974865e-01,1.724497377541095000e+00
9.078160518986624350e-01,1.803212875042571106e+00
3.924185787608152065e-01,7.599963794391663141e-01
3.145460738592458227e-01,5.829940086919471742e-01
5.408307018776647990e-02,8.477629080853057997e-02
4.045445393189314176e-01,8.291670331856807463e-01
2.103192332429252298e-01,4.125715066150953958e-01
1.438984189148605486e-01,2.728574619000979085e-01
6.056311926984264682e-01,1.204482137787610707e+00
6.142587849175895620e-02,9.274333330575723622e-02
8.175450969375789301e-01,1.634288927599037988e+00
8.755413224861833266e-01,1.722171090230529167e+00
4.864249044482733542e-01,9.424333370308629609e-01
8.521378225527428407e-01,1.753346514393130606e+00
4.315392974984634256e-01,8.543612722760104417e-01
4.284359598592665241e-01,8.692472746968181729e-01
3.881226530048607071e-01,7.432299910467060622e-01
6.189630319613272924e-01,1.222631455053222460e+00
7.378544428528821530e-02,1.556905829940308517e-01
7.206983066006994454e-01,1.444009626442809058e+00
1.251582754036714151e-01,2.705784503903572724e-01
8.060373354617369479e-01,1.640640372444536643e+00
6.634992738805148837e-01,1.311665788523275866e+00
4.078462628094429165e-01,8.179423872263642536e-01
4.735644990241044683e-01,9.567134224837327006e-01
7.723108476423509172e-01,1.532943665248507559e+00
9.718381178605752790e-01,1.927239946499037515e+00
9.373904334237815883e-01,1.867997589708938921e+00
9.943378602475303474e-01,1.985123147514797237e+00
3.126746915371075852e-01,6.460698951479092456e-01
5.542572529424532046e-01,1.119667603678920598e+00
7.378513959459406246e-01,1.459440087629399585e+00
5.693528171118573677e-01,1.187735671411761063e+00
4.045016341488872902e-01,7.977585486413077964e-01
9.521050897597120866e-01,1.900922491683956439e+00
2.416161592530233770e-01,4.920171109508624241e-01
8.356215479010938862e-01,1.661044536713937037e+00
6.161055348237659546e-01,1.225300433290589019e+00
9.550224136949657661e-01,1.873725867774415521e+00
5.096853607469645775e-01,1.046611327343293318e+00
8.608746173049096617e-01,1.699734558777012516e+00
1.392221164182165793e-01,2.590716791368462557e-01
1.996613505268548527e-01,4.217178321386397255e-01
5.872705435815196440e-01,1.190782771778424509e+00
8.883871654552946140e-01,1.789154726106742643e+00
5.763574251156576844e-01,1.164783771845679050e+00
3.544189218022822940e-01,7.266636589631632059e-01
7.876224674595396769e-01,1.581629665623672576e+00
4.172222562897367482e-01,8.396492736518113009e-01
1.645453983433842193e-02,2.543820133168782013e-02
2.470433018332853781e-01,4.995450991947595898e-01
7.580224944431495082e-01,1.540202050690406166e+00
8.506966237731647951e-01,1.705878967439546701e+00
6.928109793917589521e-01,1.411393642732576392e+00
3.391988404794687995e-02,7.105514992607453451e-02
7.319977529073210532e-01,1.459212808112428483e+00
4.709417025532897094e-01,9.199039573953163851e-01
1.875182602145410993e-01,3.531384481465431047e-01
6.707833453542705326e-01,1.351993791110832621e+00
3.618937279084785130e-01,7.096471713134887560e-01
3.875283599771232046e-01,7.598194558332976856e-01
6.035786084028627041e-02,1.373378243852353964e-01
1.472534726328518229e-01,3.142016947451124476e-01
9.538618262417158933e-01,1.955976131939771712e+00
9.213249613690166484e-02,1.578432314314183738e-01
4.668422175199089530e-01,9.305587272958136813e-01
6.791385758614708612e-01,1.373357046306582951e+00
3.622297559455601723e-01,7.681293869545983144e-01
6.057066082546591623e-01,1.243303808237187225e+00
5.434844548153411337e-01,1.077318697415884374e+00
8.033535784230342314e-01,1.576405087709956687e+00
8.249339815554290745e-02,1.518528306609147061e-01
7.927021612932863004e-01,1.600455091235931215e+00
3.855777540850020557e-01,7.802733393418812557e-01
3.500012934198091230e-01,6.848904243381952472e-01
6.723505288358745391e-01,1.328570875201251500e+00
2.804752052269727791e-01,5.397456085472039922e-01
1.460692521333827321e-01,2.730430840184962515e-01
6.007885063201514608e-01,1.223182196537809796e+00
3.277013344332228018e-01,6.611993821687783823e-01
3.233628926353667721e-01,6.386340325095873904e-01
7.828712368428883961e-01,1.570277807416504690e+00
6.449722720050623526e-01,1.262584929882334395e+00
7.266752161014780054e-01,1.426665256459813014e+00
4.452115401064671296e-01,8.790984930161194200e-01
7.777695109993096878e-01,1.578080962517430574e+00
5.900131246053502698e-01,1.151133811776742899e+00
1.772577514583708602e-01,3.323854375550301943e-01
2.815556261728623388e-01,5.720406268843302167e-01
5.848647371849892140e-01,1.182330707059630059e+00
2.308232084484583835e-01,4.686847967106195778e-01
5.113199370317895731e-01,1.010134794747371334e+00
8.906680347428325151e-01,1.776014671572324177e+00
2.178608464353430918e-01,4.358242016856124779e-01
5.588331754738981028e-01,1.146777121531158850e+00
2.345970275617929035e-01,4.867632828335848316e-01
6.721447796640624972e-01,1.342915679670577900e+00
4.998909554096846453e-01,1.002884943707575749e+00
5.930176411193749386e-01,1.209056860269625888e+00
4.110020979120770912e-01,8.361427524579617687e-01
3.903641713998733387e-01,7.736631017642632280e-01
4.218821358861496451e-01,8.174971816859315510e-01
3.269643841339564538e-01,6.216080967227962661e-01
3.651512228767073154e-02,9.276184138633693232e-02
1.381294917064949113e-01,3.526711640848722018e-01
5.824811003689887023e-01,1.153109612066011369e+00
2.700630984390541833e-01,5.116676144318434982e-01
6.624204477324588947e-01,1.348370124236510259e+00
1.855235562979997699e-01,3.883656694825297073e-01
6.962242020495645889e-02,1.461326219633727330e-01
9.507641825519387302e-01,1.922336758501385745e+00
1.268900875817403628e-01,2.608515187244603295e-01
4.722941862389306023e-01,9.504313345448771599e-01
8.655268332062285852e-01,1.741670853575644884e+00
6.929299295866619968e-01,1.394854137648456227e+00
6.861762130623453304e-01,1.370632084617894320e+00
3.439930051793224086e-01,6.980887534557371765e-01
4.493225848415401957e-01,8.965017744923724496e-01
5.252323984441022997e-01,1.060359663503827043e+00
2.156445348573329257e-01,3.908151526078381677e-01
9.060092590540365087e-01,1.804704962100765364e+00
1.859348346927671702e-01,3.599733961141479699e-01
1.758210673722597761e-01,3.307221202061714771e-01
9.757012179101178795e-01,1.914992251391289146e+00
8.783295597993383552e-01,1.777157877123084928e+00
8.151668047724456301e-01,1.609605198870469822e+00
1.838593328139215277e-01,3.250727623675827016e-01
2.773511245590392083e-01,5.452442838171609463e-01
1.090078079149247037e-01,2.513677179930575711e-01
9.728931250181177548e-01,1.945049092131589052e+00
1.621341044606661175e-01,3.602986756209964336e-01
6.209888144141006983e-02,1.396599218416736121e-01
1.218435934534812803e-01,2.171460047709459773e-01
6.229343521113083204e-01,1.271442569621778151e+00
7.699278506713610470e-01,1.564075511178470990e+00
7.323112208354106700e-01,1.470789530557750968e+00
5.939981244541284733e-01,1.166929107841779167e+00
7.763191875593329350e-01,1.571862269295468462e+00
1.474631258772619580e-01,2.667661333977520144e-01
5.999624571424104769e-01,1.193280128763416270e+00
6.594611206173055518e-01,1.326677621403348439e+00
2.402819383738541426e-02,2.433512618213503828e-02
2.154717806521325718e-01,4.555092247820633489e-01
4.692656148928313620e-01,8.999494809623541647e-01
5.607118698711284210e-01,1.110940819432215898e+00
5.586083494441884678e-01,1.112919719953535669e+00
7.537293936509990022e-01,1.469530582446899603e+00
2.914211976385411296e-01,5.760495671660127437e-01
2.959824730390382408e-01,6.108646381286042537e-01
5.729450051329880722e-01,1.147301184843369182e+00
7.300517550870458949e-01,1.428645260009555384e+00
4.704298663107081557e-01,9.644812817815399120e-01
8.343274550237645970e-01,1.677579438178525617e+00
2.692737421566377964e-01,4.992959127958405130e-01
3.097301431748185063e-01,6.151703101796990314e-01
5.613910859157782429e-01,1.101352648256201938e+00
9.560944229915228076e-01,1.917542604842248144e+00
7.771456291370332226e-01,1.552902637963986754e+00
7.552003892186132106e-03,9.403127237927716431e-03
5.377907668928598728e-01,1.065818200826536888e+00
8.695173983911769211e-01,1.721065585664029784e+00
7.226484848731671295e-01,1.434331667178288194e+00
9.435665705553409888e-01,1.888458741193198343e+00
3.592174327722303939e-01,7.071861474472025400e-01
2.994277486585172898e-01,6.130724925067433384e-01
7.533218801933729836e-01,1.510633868135368596e+00
5.335323690385667117e-01,1.074407405140819449e+00
6.468850137851408499e-01,1.260504075092769627e+00
9.945362983386063505e-02,1.657446859846364029e-01
8.193524184780056618e-01,1.642469984050014764e+00
9.182623883202331028e-01,1.832043284797521876e+00
1.747703601723511468e-01,3.509488396688432155e-01
2.380781252676134052e-02,5.408843644391974487e-02
9.172665902310351838e-01,1.848358485778619498e+00
8.700652248010269929e-01,1.777381477262062859e+00
7.495945066512561539e-01,1.516394414679661962e+00
6.783736519578833501e-01,1.356559194024329784e+00
6.601939731385926269e-01,1.336508745915636842e+00
8.430321325443449476e-01,1.687105065599642240e+00
7.698238630218480205e-01,1.499526406404354084e+00
6.709111127422628940e-01,1.324339668676395965e+00
3.565960554940081906e-01,7.122494790148715671e-01
6.223699273088665329e-01,1.247717199907489416e+00
7.391228287998732327e-01,1.479451693817984248e+00
2.898129634186801251e-01,5.648995771832475699e-01
2.567400747325528920e-01,4.867605847252223783e-01
9.535559573494575281e-01,1.893750424737850047e+00
3.730724823054790695e-01,7.141790217048505918e-01
1.074590668240893443e-02,-5.887274564800103888e-03
1.540765568203534830e-01,2.949749453478681671e-01
6.721253909752811229e-02,1.463110372958343619e-01
7.291317565651405097e-01,1.462531430315175074e+00
3.017999603006515930e-02,7.471535351727517926e-02
3.819900735693348981e-02,7.490445272939207089e-02
7.782568212292859666e-01,1.566472689605340030e+00
1.876044335775840510e-01,3.911114462367807354e-01
9.203747681787203261e-01,1.841303508026366442e+00
8.869232013744468013e-01,1.788995202125563511e+00
5.448373188054581595e-01,1.108382190575520898e+00
5.900910962424941175e-01,1.192711181802602605e+00
1.419137752138747155e-01,2.787811770551620882e-01
7.903413370288768780e-01,1.543533907933569926e+00
2.431643204154678717e-01,4.594439790118035605e-01
9.499314601208065367e-01,1.893328307851057879e+00
5.338978965778795605e-02,1.184643404106383580e-01
5.575994495166883835e-01,1.105197856224953368e+00
1.357873161886493651e-01,2.687639576532527830e-01
6.397431569977252153e-02,1.427324775567571646e-01
9.737587857371677869e-01,1.971417766405055394e+00
5.856587604267083913e-01,1.191182864744576797e+00
1.307349458328382896e-01,2.770609025329769382e-01
5.492317299011550968e-02,7.709814617437399376e-02
9.685231361189790000e-01,1.952075233157100964e+00
7.310674009841389154e-01,1.478417119076047559e+00
7.441772203698666655e-01,1.490119775538810920e+00
8.575094099894280397e-01,1.727746415303750727e+00
5.337334724655957707e-01,1.088430027597698357e+00
8.262216704690067415e-01,1.654866164267455142e+00
6.914444929390851646e-01,1.385063566695141191e+00
7.793729969445886141e-01,1.543953728758948873e+00
3.328124407494503778e-02,6.951538273346904995e-02
5.150653324343770212e-01,1.046031762293856415e+00
6.605136862296943079e-01,1.315769951995504394e+00
6.443599986633874455e-02,1.465932924864359888e-01
8.288595392496342917e-01,1.661089688126923924e+00
5.459001488512574829e-01,1.068476491240085702e+00
3.305692483610296328e-01,6.439615544676885461e-01
2.146949253177165007e-01,4.520593732183286195e-01
6.353989836050001339e-01,1.284291642022025171e+00
5.878534861430727565e-01,1.192597559720954159e+00
9.813771603209958672e-01,1.989275059618579755e+00
6.441748017374805402e-01,1.266709810856925911e+00
9.703048285655055949e-01,1.955058706676943148e+00
9.528406928934107789e-02,2.014957760915040696e-01
1.509356330766388199e-01,3.307335087140770291e-01
1.676554416483391208e-01,3.856596878178478183e-01
8.961075507086192493e-01,1.789894354812589627e+00
2.322681856254198429e-01,4.896885480754641917e-01
1.423841153209638444e-01,3.100893762425597222e-01
8.188084701166545853e-01,1.613579708141292590e+00
2.368322358977948960e-01,4.881723597596713815e-01
8.989803431859674232e-01,1.773600336432851865e+00
1.167166244580564172e-02,6.572245954479846719e-02
6.940903805747842270e-01,1.432808249835905379e+00
5.322693879236538583e-01,1.054585758477172508e+00
9.788517010275958885e-01,1.955262494918052374e+00
9.205816185601686241e-01,1.839620287278496358e+00
7.474267510265988346e-01,1.485923558618364115e+00
9.944771326481381957e-01,2.006600009348768143e+00
6.570934481317785014e-01,1.323194554130947553e+00
7.319975856287863625e-02,1.785534166803438849e-01
1.357865532707791534e-01,2.818950872320613588e-01
7.354959820050641639e-01,1.469572173217910116e+00
5.085359266536524370e-01,1.021575501708493316e+00
7.002702827882040237e-01,1.372974443374372466e+00
8.546887764010614452e-01,1.639199411565565256e+00
8.208825994966750805e-02,1.931627147096277031e-01
8.866255170080036274e-01,1.714987108434177676e+00
2.446600456593667205e-01,4.781089200638268255e-01
9.699364720002934259e-01,1.836929504098800958e+00
2.562516609255304223e-01,5.261030641323083401e-01
8.957799618749869852e-01,1.707773905499593736e+00
1.171893452706721517e-01,2.094384472858126511e-01
8.126775651787730981e-01,1.586673967215652903e+00
4.007703909164449518e-01,8.247325882801890273e-01
8.345570036321284801e-01,1.583041630440685799e+00
9.143294231232546032e-02,1.675520846929644536e-01
9.532671960493652730e-01,1.774052458323111869e+00
5.736649582329712560e-01,1.169481810154565871e+00
1.480134727631802205e-01,2.937316058941030761e-01
7.260425104152974374e-01,1.432724634447744450e+00
5.809173401527517600e-01,1.153710345369217238e+00
8.135233775507081377e-01,1.584611793281625713e+00
9.432693878239116758e-01,1.849602910900896235e+00
2.352625951808645643e-01,4.734673382313651091e-01
7.986999913564473141e-01,1.562918697578224991e+00
2.716640138584303088e-03,-1.355717237897093724e-02
2.686558972526493783e-01,5.776710337296624420e-01
9.153268155495618563e-01,1.749415914988446952e+00
4.063052592732530055e-02,8.658596525018019685e-02
6.315199607384419656e-01,1.267101639801049062e+00
5.911786329247603611e-02,1.225185012853880206e-01
5.297585459088476334e-01,1.061150026733922225e+00
5.628783473972264195e-01,1.079683451958610707e+00
7.671742390417518598e-01,1.478899190857893009e+00
8.746514706841840292e-01,1.676744368861779577e+00
1.784884096974466150e-01,3.584115520522317411e-01
4.554550580932559267e-02,8.525383804979763669e-02
9.394373420972624844e-01,1.777316490874630395e+00
6.402242192057638892e-02,1.144973475004452679e-01
3.367958072509186218e-01,6.524201240325773199e-01
3.361008358498911441e-01,7.138317389264928758e-01
6.306451968526726182e-01,1.271298824379226478e+00
9.829867664482225820e-01,1.841400528803243786e+00
2.847935379251080867e-01,5.865472501467844380e-01
9.583253553419875947e-01,1.821100589660107349e+00
1.553943564518445175e-02,8.044202472230889411e-02
8.311905336674083600e-01,1.599034244139062810e+00
8.527908828560292198e-01,1.675203382374881755e+00
8.184046279206941277e-01,1.609502569242947878e+00
3.069262114388701113e-01,6.435655229674359656e-01
5.953759492034114142e-01,1.184482905532494579e+00
2.621684610256448389e-01,5.564721273557682313e-01
1.478074696242583919e-01,3.034347097140909222e-01
9.330530915771069189e-01,1.786621331927847001e+00
9.097084192796711655e-02,1.817327841652261466e-01
5.694531661666054623e-01,1.171534019152295603e+00
7.965372796136760414e-01,1.535078443093215395e+00
2.125192029406822725e-01,4.650784237875034699e-01
2.378497712130450692e-01,4.647493669933489002e-01
7.352558521528106406e-01,1.442106853873780237e+00
5.502965531149562883e-01,1.091987480808922273e+00
4.655094730132536274e-01,9.529787346433312711e-01
9.823308579816901753e-01,1.841782999971267376e+00
2.772104689305138203e-01,5.727973567162651936e-01
7.779775264003018220e-01,1.510160849915215486e+00
5.830922934524784829e-01,1.166596016483941511e+00
7.034706517292939054e-01,1.351768365416683437e+00
8.727496267451728684e-03,2.554144067723820855e-05
8.836518159610203815e-01,1.681843387062329942e+00
7.541444091213237444e-01,1.487583308085113520e+00
2.717155256310651579e-01,5.046628716246552848e-01
7.736633733877112951e-01,1.460355810567032231e+00
6.381849088804902870e-01,1.275172702881590681e+00
4.173187213475804125e-02,9.910230919689415330e-02
2.597730891974758816e-02,4.482459039908667092e-02
9.925353625084289977e-01,1.848032073565984090e+00
2.915616785944068479e-01,5.985726145534696618e-01
3.801826532293240968e-01,7.481360616942666075e-01
1.480657584510212121e-01,3.169892250934426836e-01
9.830866804835414197e-01,1.901039632419044390e+00
1.058112584381099008e-01,2.302646435002403402e-01
3.011977026301265736e-01,6.102248688239987340e-01
